mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__l2_regularization,param_clf__learning_rate,param_clf__max_bins,param_clf__max_depth,param_clf__max_features,param_clf__max_iter,param_clf__max_leaf_nodes,param_clf__min_samples_leaf,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
2.2880070209503174,0.08069466728872704,0.2388491153717041,0.018711708324515696,1.0,0.031054559369159077,64,2,0.6,450,7,5,"{'clf__l2_regularization': 1.0, 'clf__learning_rate': np.float64(0.031054559369159077), 'clf__max_bins': 64, 'clf__max_depth': 2, 'clf__max_features': 0.6, 'clf__max_iter': 450, 'clf__max_leaf_nodes': 7, 'clf__min_samples_leaf': 5}",0.7095302522109094,0.68991110060503,0.7362337916646852,0.7159582902924039,0.7781666645181631,0.7259600198582383,0.030001935178772143,26,0.7655133597741364,0.7618262475920305,0.7527776228014837,0.7618366567630552,0.7515085694188045,0.7586924912699021,0.005528559570959457,0.9016279069767442,0.9072674418604652,0.9284186046511629,0.9064290064683252,0.9370353123787349,0.9161556544670864,0.013935591221760616,20,0.9308325081621769,0.9288426599452725,0.9254301779369076,0.9310082872928177,0.9232463196214122,0.9278719905917174,0.0030627602336120306,0.5562913907284768,0.5727272727272728,0.6129753914988815,0.594847775175644,0.6186046511627907,0.5910892962586132,0.02365705062592759,29,0.6002214839424141,0.5997732426303855,0.5843071786310517,0.6253722453841573,0.5875769445998881,0.5994502190375793,0.01444255491479315,0.4158415841584158,0.43448275862068964,0.4612794612794613,0.4601449275362319,0.475,0.44934974631895974,0.021263178525573734,35,0.44979253112033196,0.4548581255374033,0.4389632107023411,0.4865616311399444,0.4426644182124789,0.4545679833424999,0.016921503584268718,0.84,0.84,0.9133333333333333,0.8410596026490066,0.8866666666666667,0.8642119205298012,0.030415761817262674,6,0.9018302828618968,0.8801996672212978,0.8735440931780366,0.875,0.8735440931780366,0.8808236272878535,0.010784866926123366
1.6467000484466552,0.06358618934091184,0.19464616775512694,0.00603220086879001,0.1,0.044915060172481376,64,5,1.0,200,31,5,"{'clf__l2_regularization': 0.1, 'clf__learning_rate': np.float64(0.044915060172481376), 'clf__max_bins': 64, 'clf__max_depth': 5, 'clf__max_features': 1.0, 'clf__max_iter': 200, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 5}",0.7791998067920995,0.7486282509479288,0.7460286939417705,0.738457075389898,0.7903197881692633,0.7605267230481921,0.020372268503374903,5,0.8405045622024437,0.840685513250646,0.8385720721074592,0.8439408155905254,0.8364582899810096,0.8400322506264167,0.002483224772825274,0.9132945736434108,0.9266782945736435,0.9370852713178296,0.9209306987178993,0.9372487388436166,0.92704751541928,0.009289958890260928,4,0.9577621261442293,0.9556495911893983,0.9541289531990023,0.9562079577396531,0.9491552075415646,0.9545807671627695,0.0029513390860223744,0.6275510204081632,0.616504854368932,0.6788511749347258,0.6259168704156479,0.6878306878306878,0.6473309215916314,0.0297785491091989,15,0.6902654867256637,0.6782178217821783,0.7115256495669554,0.7008985879332478,0.6785034876347495,0.6918822067285589,0.012926556391362025,0.5082644628099173,0.4847328244274809,0.5579399141630901,0.49612403100775193,0.5701754385964912,0.5234473342009464,0.03420277638119259,17,0.5565749235474006,0.5399014778325123,0.5933333333333334,0.569937369519833,0.548155737704918,0.5615805683875994,0.01872613005019069,0.82,0.8466666666666667,0.8666666666666667,0.847682119205298,0.8666666666666667,0.8495364238410594,0.017152053659952385,16,0.908485856905158,0.9118136439267887,0.8885191347753744,0.91,0.8901830282861897,0.9018003327787021,0.010232782218040144
1.0823508262634278,0.11103140398490739,0.14708495140075684,0.011669193167736016,0.5,0.09912419232272096,64,4,0.6,150,31,10,"{'clf__l2_regularization': 0.5, 'clf__learning_rate': np.float64(0.09912419232272096), 'clf__max_bins': 64, 'clf__max_depth': 4, 'clf__max_features': 0.6, 'clf__max_iter': 150, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}",0.7493413144420003,0.7296004490710187,0.7557665603041563,0.741874301094183,0.7836573182449514,0.752047988631262,0.01804272445885563,10,0.8243711392549312,0.8204756967628252,0.8135642486484438,0.816878493508758,0.804082184218265,0.8158743524786447,0.006910396022501297,0.9023720930232559,0.9199418604651163,0.9362945736434108,0.9202908048015173,0.934338377958867,0.9226475419784335,0.012221995517041142,8,0.9514414602770832,0.9512752161174076,0.9490247493270378,0.9498839294368516,0.940052660124954,0.948335603056667,0.004237146558523644,0.6354166666666666,0.6180904522613065,0.6735751295336787,0.6231155778894473,0.675392670157068,0.6451180993016334,0.02463767301637584,17,0.6868167202572347,0.6839772007599747,0.69826435246996,0.7016393442622951,0.6437768240343348,0.6828948883567599,0.02066083336290491,0.5213675213675214,0.4959677419354839,0.5508474576271186,0.5020242914979757,0.5560344827586207,0.5252482990373439,0.024555537112151117,15,0.559748427672956,0.5521472392638037,0.5830546265328874,0.5783783783783784,0.5097087378640777,0.5566074819424206,0.026087065337344815,0.8133333333333334,0.82,0.8666666666666667,0.8211920529801324,0.86,0.8362384105960265,0.022383982304781874,27,0.8885191347753744,0.8985024958402662,0.870216306156406,0.8916666666666667,0.8735440931780366,0.8844897393233498,0.010841030605178183
0.63939208984375,0.09867373387667153,0.1119429588317871,0.009344155869290448,1.0,0.16045928050614924,64,5,0.75,100,63,80,"{'clf__l2_regularization': 1.0, 'clf__learning_rate': np.float64(0.16045928050614924), 'clf__max_bins': 64, 'clf__max_depth': 5, 'clf__max_features': 0.75, 'clf__max_iter': 100, 'clf__max_leaf_nodes': 63, 'clf__min_samples_leaf': 80}",0.6449604012846102,0.5978815148965633,0.6526319188339944,0.6673386509087891,0.7078056036843474,0.654123617921661,0.03551269223888137,41,0.726640736265866,0.717742282034662,0.7183150577716362,0.7084045301906569,0.687457830585983,0.7117120873697609,0.013431574221321211,0.8691046511627907,0.8710077519379845,0.9047558139534883,0.8952308629316392,0.897570818781529,0.8875339797534864,0.014624144964127148,41,0.9206318439598923,0.9179034554586645,0.9161425256916191,0.9143338664340408,0.9049323628981261,0.9147888108884686,0.005348478876907198,0.5569007263922519,0.5555555555555556,0.6183574879227053,0.6037735849056604,0.6076555023923444,0.5884485714337034,0.026741438033999886,33,0.6244725738396625,0.6330049261083743,0.6280373831775701,0.6044821320411872,0.5875509016870274,0.6155095833707643,0.017009765124599015,0.4372623574144487,0.4356060606060606,0.48484848484848486,0.46886446886446886,0.47388059701492535,0.4600923937496777,0.020003594514405865,28,0.4896030245746692,0.5024437927663734,0.50199203187251,0.4747859181731684,0.4516994633273703,0.48410484614281823,0.01909685626786678,0.7666666666666667,0.7666666666666667,0.8533333333333334,0.847682119205298,0.8466666666666667,0.8162030905077262,0.040510068443153344,47,0.8618968386023295,0.8552412645590682,0.8386023294509152,0.8316666666666667,0.8402662229617305,0.845534664448142,0.011225630810265551
0.7935915946960449,0.10372172609800144,0.12767434120178223,0.016151313853551546,0.5,0.08418081258019451,128,4,0.9,100,31,50,"{'clf__l2_regularization': 0.5, 'clf__learning_rate': np.float64(0.08418081258019451), 'clf__max_bins': 128, 'clf__max_depth': 4, 'clf__max_features': 0.9, 'clf__max_iter': 100, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 50}",0.6879791274270417,0.6373011785257113,0.6778226364759248,0.680562035482108,0.7348650959471966,0.6837060147715965,0.031091537920945305,31,0.7344079607652391,0.7364933699154661,0.7172804223473012,0.7269115386870151,0.6876663175507423,0.7205519218531528,0.01776924301303652,0.8760155038759689,0.8769302325581396,0.9116860465116279,0.8957975159780741,0.9079782693053938,0.8936815136458408,0.015004873949770911,33,0.9191477458066303,0.9195286312612584,0.9154833567091496,0.9164556072501696,0.9103645712123682,0.9161959824479153,0.0032984860926943685,0.5483870967741935,0.5658536585365853,0.6121495327102804,0.5955334987593052,0.6,0.5843847573560729,0.023572213213868057,36,0.6036193812025686,0.6240786240786241,0.5918604651162791,0.6194690265486725,0.5780989438576987,0.6034252881607687,0.01708313990993551,0.41901408450704225,0.4461538461538462,0.4712230215827338,0.47619047619047616,0.4607142857142857,0.4546591428296768,0.020579287671641064,32,0.46492805755395683,0.4946445959104187,0.4548704200178731,0.4989816700610998,0.4340567612687813,0.4694963009624259,0.02446454554908772,0.7933333333333333,0.7733333333333333,0.8733333333333333,0.7947019867549668,0.86,0.8189403973509934,0.03991919092018347,44,0.8602329450915142,0.8452579034941764,0.8469217970049917,0.8166666666666667,0.8652246256239601,0.8468607875762618,0.01691332635225288
1.1811938285827637,0.2512470785291954,0.15363402366638185,0.018979405353185288,0.0001,0.10762863453057975,128,,0.9,200,7,10,"{'clf__l2_regularization': 0.0001, 'clf__learning_rate': np.float64(0.10762863453057975), 'clf__max_bins': 128, 'clf__max_depth': None, 'clf__max_features': 0.9, 'clf__max_iter': 200, 'clf__max_leaf_nodes': 7, 'clf__min_samples_leaf': 10}",0.7541402501199317,0.7273339922656361,0.7604559376455434,0.738938793454392,0.7832261818107304,0.7528190310592467,0.019114449911606973,8,0.8454964158321757,0.8088281193121032,0.8091502545721048,0.8254929515095958,0.8348449808816077,0.8247625444215174,0.014350832317809247,0.9067790697674419,0.9184069767441861,0.937313953488372,0.9200248248001295,0.9386340706247575,0.9242317790849773,0.012122649363106478,6,0.9591775003653982,0.947604535392341,0.9481165770835693,0.9522092177958709,0.9515961330321326,0.9517407927338624,0.004142186203928628,0.6557377049180327,0.6009852216748769,0.6717948717948717,0.6222222222222222,0.6898395721925134,0.6481159185605034,0.03240812806980088,13,0.7267833109017496,0.6601106330669945,0.6929765886287625,0.6964980544747081,0.7090788601722995,0.6970894894489028,0.02195527094169144,0.5555555555555556,0.4765625,0.5458333333333333,0.49606299212598426,0.5758928571428571,0.5299814476315461,0.037462569024751494,13,0.6101694915254238,0.5233918128654971,0.5794183445190156,0.5700636942675159,0.5892070484581498,0.5744500783271203,0.02879067610425535,0.8,0.8133333333333334,0.8733333333333333,0.8344370860927153,0.86,0.8362207505518764,0.027501834852992495,29,0.8985024958402662,0.8935108153078203,0.8618968386023295,0.895,0.8901830282861897,0.8878186356073211,0.013233651699120679
2.3565110683441164,0.11594063959729771,0.2537980556488037,0.016742513827547184,0.0001,0.01627223349701678,255,2,1.0,450,63,30,"{'clf__l2_regularization': 0.0001, 'clf__learning_rate': np.float64(0.01627223349701678), 'clf__max_bins': 255, 'clf__max_depth': 2, 'clf__max_features': 1.0, 'clf__max_iter': 450, 'clf__max_leaf_nodes': 63, 'clf__min_samples_leaf': 30}",0.6592709531689402,0.6230853739388827,0.6768920465538822,0.6512374257002004,0.7578714576920104,0.6736714514107832,0.04554036535651416,36,0.7120737467983552,0.7025221768239466,0.6844481947811343,0.7033267891805963,0.6987436640068952,0.7002229143181855,0.009015462668782207,0.8936705426356589,0.8879883720930233,0.9076046511627908,0.8938277220547532,0.9291734575087311,0.9024529490909915,0.01484098916273811,31,0.9162983644672104,0.9139736080741907,0.8965634646154025,0.9150176892507511,0.9103021570620644,0.9104310566939239,0.007215800637088149,0.546236559139785,0.5572354211663066,0.5826086956521739,0.5575221238938053,0.6108597285067874,0.5708925056717716,0.023271642719270395,44,0.5826513911620295,0.5843940232429441,0.5483870967741935,0.5775280898876405,0.5742251223491027,0.5734371446831821,0.013037002474931251,0.4031746031746032,0.41214057507987223,0.432258064516129,0.4186046511627907,0.4623287671232877,0.4257013322113366,0.020621688891667832,44,0.43344155844155846,0.43781094527363185,0.4050833995234313,0.43559322033898307,0.42649434571890144,0.4276846938593012,0.011920257404573848,0.8466666666666667,0.86,0.8933333333333333,0.8344370860927153,0.9,0.8668874172185431,0.025710577109853926,5,0.8885191347753744,0.8785357737104825,0.848585690515807,0.8566666666666667,0.8785357737104825,0.8701686078757627,0.014999236673146659
1.921825647354126,0.1150064493485424,0.22461943626403807,0.015451637817659188,0.01,0.028610783060846228,64,4,0.6,300,7,20,"{'clf__l2_regularization': 0.01, 'clf__learning_rate': np.float64(0.028610783060846228), 'clf__max_bins': 64, 'clf__max_depth': 4, 'clf__max_features': 0.6, 'clf__max_iter': 300, 'clf__max_leaf_nodes': 7, 'clf__min_samples_leaf': 20}",0.7354387182861836,0.6959216754085973,0.7515073940845538,0.7219544342579906,0.7821060454913772,0.7373856535057406,0.02884618373437274,18,0.7760783199567559,0.7784442506437567,0.7640722416289665,0.7745187252100885,0.7527260310226507,0.7691679136924436,0.009578483234575734,0.8957403100775194,0.9114573643410853,0.9323488372093023,0.9122111804115366,0.9336670547147846,0.9170849493508456,0.014275639763461303,18,0.9383299503735775,0.9349353753052649,0.9343267813291596,0.936029853639624,0.9250991489903181,0.9337442219275888,0.00453317825856537,0.555045871559633,0.581986143187067,0.6335697399527187,0.5876777251184834,0.6273584905660378,0.597127594076788,0.029432539907293546,25,0.6171560161197467,0.614939200926462,0.6113033448673587,0.6332518337408313,0.6004489337822672,0.6154198658873331,0.010604705440177923,0.4230769230769231,0.4452296819787986,0.4908424908424908,0.4575645756457565,0.4854014598540146,0.46042302627959675,0.02523095655585901,27,0.47183098591549294,0.4715808170515098,0.4677846425419241,0.5,0.45300592718035565,0.47284047453785644,0.015226400320748498,0.8066666666666666,0.84,0.8933333333333333,0.8211920529801324,0.8866666666666667,0.8495717439293597,0.03472457572149529,15,0.891846921797005,0.8835274542429284,0.8818635607321131,0.8633333333333333,0.8901830282861897,0.8821508596783139,0.010145010637537203
2.9919508934020995,0.864449191643295,0.31956911087036133,0.09635286901427603,0.0001,0.022774839771632208,128,3,0.6,600,7,50,"{'clf__l2_regularization': 0.0001, 'clf__learning_rate': np.float64(0.022774839771632208), 'clf__max_bins': 128, 'clf__max_depth': 3, 'clf__max_features': 0.6, 'clf__max_iter': 600, 'clf__max_leaf_nodes': 7, 'clf__min_samples_leaf': 50}",0.6808263935476585,0.6327060771527516,0.6774149888661292,0.6779120734844266,0.7166524596771462,0.6771023985456225,0.026645307705922768,35,0.7320160830653867,0.7324574228482877,0.700255228966054,0.7258390563348965,0.6577999315305296,0.7096735445490309,0.028492786122185105,0.8767441860465116,0.8741860465116279,0.9136434108527132,0.8942324742307781,0.9059875824602251,0.8929587400203711,0.01558559927463848,36,0.9167663647653369,0.9166049603191888,0.9072611673969795,0.9133919744111659,0.9009734188294298,0.91099957714442,0.006081106522330947,0.5539906103286385,0.557919621749409,0.6027397260273972,0.5642201834862385,0.5972222222222222,0.5752184727627812,0.02055441134377357,40,0.6048150322959484,0.6101492537313433,0.572557876905703,0.5833333333333334,0.5633958103638368,0.586850261326033,0.01806836101015592,0.427536231884058,0.43223443223443225,0.4583333333333333,0.43157894736842106,0.4574468085106383,0.4414259506661766,0.013541781622811411,40,0.4673321234119782,0.4757914338919926,0.43333333333333335,0.44680851063829785,0.42126957955482275,0.4489069961660849,0.020361864935946297,0.7866666666666666,0.7866666666666666,0.88,0.8145695364238411,0.86,0.8255805739514349,0.03819947153754106,38,0.8569051580698835,0.8502495840266223,0.8435940099833611,0.84,0.8502495840266223,0.8481996672212977,0.005875993700910489
2.011240100860596,0.5026592044608142,0.18359818458557128,0.04348051269489726,0.05,0.04894008079513618,128,,0.9,150,31,30,"{'clf__l2_regularization': 0.05, 'clf__learning_rate': np.float64(0.04894008079513618), 'clf__max_bins': 128, 'clf__max_depth': None, 'clf__max_features': 0.9, 'clf__max_iter': 150, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 30}",0.7408308704753275,0.6912617074426304,0.7149279098886965,0.7187625515069143,0.7767462481736241,0.7285058574974385,0.028793959865541046,25,0.8504058718489279,0.8128814422993443,0.8041333597693996,0.8488223894320408,0.7929285904919552,0.8218343307683333,0.023552955981466523,0.891077519379845,0.9020658914728682,0.9179031007751938,0.9205529300202764,0.9235351183546759,0.9110269120005718,0.012431897461020646,29,0.9643434105848406,0.9565442122349894,0.9468151781159769,0.9648536396239216,0.9433913333355913,0.955189554779064,0.008813068960911701,0.6721311475409836,0.59375,0.6545454545454545,0.663013698630137,0.6829268292682927,0.6532734259969736,0.03122328361148646,11,0.7439024390243902,0.7021140294682896,0.7100671140939597,0.748133061778683,0.7003942181340341,0.7209221724998713,0.020791828166949414,0.5694444444444444,0.48717948717948717,0.5361702127659574,0.5654205607476636,0.5753424657534246,0.5467114341781955,0.032685554008272104,7,0.6274285714285714,0.5708333333333333,0.595050618672666,0.6311569301260023,0.5787187839305103,0.6006376474982167,0.024694650559151623,0.82,0.76,0.84,0.8013245033112583,0.84,0.8122649006622517,0.029831578462250447,48,0.913477537437604,0.9118136439267887,0.8801996672212978,0.9183333333333333,0.8868552412645591,0.9021358846367166,0.01548770579379378
1.222123098373413,0.048070039671827165,0.15970249176025392,0.004220546174728422,1.0,0.03418422091405422,64,2,0.6,200,15,5,"{'clf__l2_regularization': 1.0, 'clf__learning_rate': np.float64(0.03418422091405422), 'clf__max_bins': 64, 'clf__max_depth': 2, 'clf__max_features': 0.6, 'clf__max_iter': 200, 'clf__max_leaf_nodes': 15, 'clf__min_samples_leaf': 5}",0.6568935143193473,0.6391517492105389,0.7058306761659562,0.6864740932485385,0.7401212323849939,0.6856942530658751,0.035676510427028886,30,0.7131858813189903,0.7194624684896062,0.7061180504761158,0.7119794472183405,0.7032307592544612,0.7107953213515028,0.0056804195813679684,0.8931472868217054,0.8913139534883722,0.919813953488372,0.8970888681587246,0.9269227784245246,0.9056573680763396,0.014753179004424098,30,0.9174824003817564,0.9169384165812456,0.9120195737373914,0.9175220509838132,0.9105890686212135,0.9149103020610841,0.0029859517543566463,0.5336225596529284,0.556745182012848,0.592274678111588,0.5633187772925764,0.6031746031746031,0.5698271600489088,0.025060779379210276,45,0.5770065075921909,0.5717391304347826,0.559447983014862,0.5704882062534284,0.5739130434782609,0.570518974154705,0.00596094572204184,0.3954983922829582,0.41009463722397477,0.43670886075949367,0.4201954397394137,0.4570446735395189,0.4239084007090718,0.021324160354642446,46,0.42799678197908286,0.4245359160613398,0.4107560405300078,0.42518397383483236,0.4261501210653753,0.4229245666941276,0.006195255689902714,0.82,0.8666666666666667,0.92,0.8543046357615894,0.8866666666666667,0.8695275938189845,0.03326895703043896,3,0.8851913477537438,0.8752079866888519,0.8768718801996672,0.8666666666666667,0.8785357737104825,0.8764947310038824,0.005969686747036735
1.419970703125,0.35345991413512956,0.16714186668395997,0.027429237078830937,0.001,0.0373860534782159,255,,1.0,200,7,80,"{'clf__l2_regularization': 0.001, 'clf__learning_rate': np.float64(0.0373860534782159), 'clf__max_bins': 255, 'clf__max_depth': None, 'clf__max_features': 1.0, 'clf__max_iter': 200, 'clf__max_leaf_nodes': 7, 'clf__min_samples_leaf': 80}",0.6469126287573497,0.5899633258034896,0.6247712065031098,0.664697752732085,0.6911002286105629,0.6434890284813194,0.03447815281509523,46,0.7016404284817301,0.6795510105728827,0.6932655937424133,0.6944937300438327,0.6555289494285556,0.684895942453883,0.01633116638707917,0.8568992248062016,0.8636162790697675,0.9033527131782945,0.8938007385763518,0.9002173069460614,0.8835772525153354,0.019404316769592995,47,0.9104861105061469,0.9032843747912873,0.9023445024242125,0.905598526703499,0.8919069167941962,0.9027240862438685,0.006098862035488209,0.5539906103286385,0.5552941176470588,0.602803738317757,0.5852534562211982,0.5920745920745921,0.577883302917849,0.01978823892379891,37,0.601269474899019,0.5887850467289719,0.5861062463514303,0.5887191539365453,0.5670454545454545,0.5863850752922842,0.011016821809187475,0.427536231884058,0.4290909090909091,0.46402877697841727,0.44876325088339225,0.4551971326164875,0.4449232602906529,0.0144103494027736,38,0.46024734982332155,0.45364536453645365,0.45143884892086333,0.45462794918330307,0.43054357204486626,0.4501006169017616,0.010200853207787831,0.7866666666666666,0.7866666666666666,0.86,0.8410596026490066,0.8466666666666667,0.8242119205298014,0.03126703959226257,40,0.8668885191347754,0.8386023294509152,0.8352745424292846,0.835,0.8302828618968386,0.8412096505823626,0.013110166999214395
1.395047903060913,0.15834407048039925,0.17413711547851562,0.012043691599900624,0.01,0.09016528817773747,128,5,1.0,200,15,5,"{'clf__l2_regularization': 0.01, 'clf__learning_rate': np.float64(0.09016528817773747), 'clf__max_bins': 128, 'clf__max_depth': 5, 'clf__max_features': 1.0, 'clf__max_iter': 200, 'clf__max_leaf_nodes': 15, 'clf__min_samples_leaf': 5}",0.7805325318322641,0.7582882589142502,0.7621022642474811,0.7440100915695994,0.7770292874340339,0.7643924867995257,0.013252460425576235,4,0.8615320198466597,0.8596989853186444,0.851021232712938,0.8649641332916507,0.8715402872487872,0.8617513316837361,0.006716263729688902,0.9130658914728684,0.9297945736434109,0.9377906976744186,0.9179894995721191,0.9303376018626308,0.9257956528450896,0.008983146691461797,5,0.963178007567376,0.9613805379631969,0.9587114359526832,0.9628203450615489,0.9614495855748804,0.961507982423937,0.001571725428995386,0.6595744680851063,0.6978021978021978,0.6898395721925134,0.6613333333333333,0.6980609418282548,0.6813221026482811,0.01730225458506311,3,0.737123745819398,0.7491361437456807,0.7232323232323232,0.7381275440976933,0.7393689986282579,0.7373977511046708,0.008281819873789429,0.5486725663716814,0.5934579439252337,0.5758928571428571,0.5535714285714286,0.5971563981042654,0.5737502388230931,0.0198841986748559,3,0.616331096196868,0.640661938534279,0.6074660633484162,0.6224256292906178,0.6289381563593932,0.6231645767459149,0.011253245876220902,0.8266666666666667,0.8466666666666667,0.86,0.8211920529801324,0.84,0.838905077262693,0.013928150015856448,22,0.9168053244592346,0.9018302828618968,0.8935108153078203,0.9066666666666666,0.8968386023294509,0.9031303383250139,0.00816482912294514
